%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101743.525,302.204,1.173,0.000,-0.126,0.120,-1.837,-1.895,0.856,2.091,0.649,-1.661,-1.281,-1.712,-0.335,-0.417,2.007,-2.655,2.408,0.314,0.831,-1.126,-3.962,0.137,-0.296,0.001,535.448,336.520
101743.525,302.199,1.173,0.000,-0.047,0.120,-2.270,-1.226,0.214,1.777,1.298,-1.557,-1.602,-2.140,0.112,-1.042,1.690,-2.230,2.199,0.733,0.415,-0.563,-3.951,0.118,-0.317,0.001,535.448,336.520
101743.525,302.202,1.173,0.000,-0.126,0.120,-2.702,-1.226,0.856,1.046,0.216,-1.661,-1.388,-2.140,-0.223,0.000,1.162,-2.655,2.513,-0.104,0.104,-0.225,-3.962,0.137,-0.296,0.001,535.448,336.520
101747.557,302.205,1.173,0.000,-0.205,-0.200,-2.054,-1.226,1.284,1.777,-0.432,-1.557,-1.388,-2.247,-0.335,0.626,1.902,-2.549,1.989,1.151,0.415,0.451,-3.972,0.118,-0.296,0.001,535.448,336.520
101739.494,302.200,1.173,0.000,-0.126,-0.200,-2.162,-0.780,1.284,1.150,0.649,-1.557,-1.602,-2.247,-0.223,0.000,1.373,-2.761,2.094,-0.209,-0.104,0.000,-2.088,0.080,-0.185,0.001,535.448,336.520
101743.525,302.200,1.173,0.000,-0.205,-0.360,-1.837,-1.560,0.856,1.568,-0.324,-1.764,-1.495,-2.140,-0.223,0.209,2.219,-2.761,1.885,0.523,-0.622,-0.113,-2.077,0.099,-0.174,0.000,535.448,336.520
101751.588,302.200,1.173,0.000,-0.205,-0.040,-2.162,-1.672,0.856,1.568,0.649,-2.180,-1.495,-1.819,-0.893,0.209,1.902,-2.336,2.094,0.628,0.519,-1.238,-2.088,0.118,-0.164,0.000,535.448,336.520
101755.620,302.200,1.173,0.000,-0.126,0.120,-2.054,-1.337,0.963,1.673,0.324,-0.934,-2.029,-2.140,-0.335,-0.834,1.902,-2.443,2.513,0.209,0.104,-0.563,-2.067,0.137,-0.164,0.001,535.448,336.520
101751.588,302.200,1.173,0.000,-0.205,0.120,-3.026,-2.006,0.642,1.673,0.433,-1.868,-1.815,-2.140,-0.335,0.104,1.268,-1.805,2.303,0.733,0.415,-0.450,-2.056,0.118,-0.164,0.001,535.448,336.520
101751.588,302.204,1.173,0.000,-0.047,0.280,-1.729,-2.118,0.856,1.882,0.324,-1.661,-1.815,-1.926,-0.670,-0.208,1.796,-2.655,2.827,0.628,0.208,-0.788,-2.056,0.118,-0.164,0.000,535.448,336.520
101755.620,302.204,1.173,0.000,-0.126,0.280,-2.594,-1.003,-0.214,1.777,0.324,-1.764,-1.281,-1.391,-0.223,-0.208,2.007,-2.124,1.989,0.733,0.935,-0.338,-2.046,0.118,-0.174,0.001,535.448,336.520
101747.557,302.205,1.173,0.000,-0.047,0.280,-2.162,-1.226,1.284,1.359,0.324,-1.245,-1.815,-2.033,-0.335,0.522,1.796,-2.443,2.722,0.105,0.623,0.338,-2.046,0.137,-0.164,0.001,535.448,336.520
101755.620,302.202,1.173,0.000,-0.047,0.280,-1.837,-1.115,1.070,1.882,0.108,-1.661,-1.388,-1.712,0.224,-0.104,2.007,-2.761,2.199,0.733,-0.311,0.000,-2.046,0.099,-0.164,0.001,535.448,336.520
101755.620,302.204,1.173,0.000,-0.047,-0.040,-2.270,-1.003,0.856,1.987,1.298,-2.076,-1.495,-1.284,-1.005,0.209,1.796,-1.805,2.408,0.314,0.519,-1.238,-2.067,0.099,-0.164,0.001,535.448,336.520
101747.557,302.205,1.173,0.000,-0.047,0.280,-2.270,-0.669,0.642,1.673,0.541,-1.453,-1.602,-1.605,-0.000,-0.313,2.324,-1.912,2.722,0.733,0.104,-0.225,-2.046,0.157,-0.164,0.001,535.448,336.520
101747.557,302.205,1.173,0.000,-0.285,0.120,-2.810,-0.557,0.856,1.673,0.216,-1.245,-1.495,-1.926,-0.223,0.209,1.162,-2.230,2.827,1.047,0.208,0.000,-2.046,0.157,-0.174,0.001,535.448,336.520
101731.431,302.205,1.173,0.000,-0.205,0.120,-2.054,-1.895,0.749,1.673,0.433,-1.453,-1.388,-1.284,-0.781,0.209,2.219,-2.867,2.617,1.047,0.935,0.000,-2.067,0.137,-0.154,0.001,535.448,336.520
101747.557,302.205,1.173,0.000,-0.126,0.120,-1.945,-0.780,1.177,1.359,0.865,-1.557,-1.602,-1.391,-0.112,-0.313,1.902,-1.912,2.094,0.628,0.312,-0.338,-2.036,0.118,-0.174,0.001,535.448,336.520
101751.588,302.205,1.173,0.000,-0.205,0.600,-2.270,-1.003,1.284,1.255,0.541,-0.934,-1.281,-1.605,0.224,0.939,1.902,-1.805,2.513,0.000,0.623,0.113,-2.004,0.118,-0.174,0.001,535.448,336.520
101763.683,302.207,1.173,0.000,-0.126,0.600,-2.054,-1.560,0.963,1.882,-0.324,-1.557,-1.175,-2.247,-0.000,0.209,2.113,-2.124,2.722,0.837,-0.415,-0.113,-2.036,0.099,-0.164,0.001,535.448,336.520
101755.620,302.207,1.173,0.569,0.190,0.280,-2.486,-1.672,1.284,1.673,1.190,-1.972,-1.281,-1.177,-1.228,0.209,1.902,-1.805,2.199,0.523,0.623,-1.238,-2.046,0.080,-0.174,0.002,535.448,336.520
101759.651,302.209,1.173,0.677,0.269,0.440,-1.837,-1.672,1.392,1.673,0.433,-1.453,-1.388,-1.712,0.112,-0.208,2.219,-1.912,2.617,0.209,0.519,-0.901,-2.046,0.080,-0.164,0.001,535.448,336.520
101759.651,302.210,1.173,0.569,0.190,0.280,-2.594,-1.226,1.070,1.673,0.324,-1.557,-0.961,-2.140,-0.335,0.209,1.162,-2.443,2.408,0.837,0.208,-0.113,-2.025,0.137,-0.164,0.001,535.448,336.520
101755.620,302.209,1.173,0.569,0.190,0.440,-1.513,-2.006,1.177,1.359,0.108,-1.557,-1.708,-1.498,-0.893,-0.625,2.113,-2.867,3.036,0.837,0.934,-0.338,-2.025,0.099,-0.164,0.000,535.448,336.520
101735.462,302.205,1.173,0.232,0.032,-0.360,-2.702,-1.560,1.070,1.046,0.324,-1.349,-1.068,-1.819,-0.223,0.209,1.268,-2.230,2.094,0.942,-0.000,-0.225,0.005,0.099,-0.022,0.001,535.448,336.520
101727.399,302.209,1.173,0.000,-0.047,-0.200,-1.837,-2.006,1.177,1.777,0.216,-1.661,-1.068,-1.605,-0.335,0.104,2.641,-2.761,2.513,1.256,-0.000,-0.225,-0.005,0.099,-0.042,0.001,535.448,336.520
101731.431,302.207,1.173,0.232,0.032,-0.040,-1.837,-0.780,0.214,1.359,0.757,-2.283,-1.281,-1.391,0.000,-0.313,1.479,-1.699,2.513,0.837,0.311,-0.338,0.016,0.099,-0.042,0.002,535.448,336.520
101743.525,302.212,1.173,0.434,0.111,-0.040,-2.054,-0.780,1.284,1.464,0.433,-1.557,-2.136,-1.712,0.336,0.209,1.690,-2.336,2.827,-0.418,0.519,0.113,0.036,0.118,-0.022,0.001,535.448,336.520
101739.494,302.205,1.173,0.232,0.032,-0.200,-1.837,-1.337,1.392,1.882,0.541,-1.245,-1.068,-2.033,0.336,0.418,2.113,-1.805,2.408,0.628,0.415,-0.563,0.016,0.099,-0.032,0.001,535.448,336.520
101739.494,302.212,1.173,0.000,-0.047,-0.040,-1.837,-1.226,0.856,1.673,0.433,-1.972,-1.068,-1.498,-0.335,0.104,2.113,-2.018,2.408,0.628,0.623,-1.126,0.026,0.099,-0.042,0.001,535.448,336.520
